Nummer;Datum;Ort;Name_voll;GND;Wiki;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Jahr;VON/AN;person_id;name_gnd;gender_gnd;birth_gnd;occupations_gnd;publications_gnd;degrees_gnd;coordinates_wiki_x;text;url;coordinates_wiki_y;place_id
833;21.08.;Eppishausen;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;203;Winterthur;Stadtbibliothek;1832;VON;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;48.16666667,10.51666667;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 272;https://books.google.de/books?id=dXkKAAAAIAAJ;48.16666667,10.51666667;lassberg-place-0043
888;01.01.;Eppishausen;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;1;Winterthur;Stadtbibliothek;1836;VON;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;48.16666667,10.51666667;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 273;https://books.google.de/books?id=dXkKAAAAIAAJ;48.16666667,10.51666667;lassberg-place-0043
960;12.01.;Eppishausen;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;8;Winterthur;Stadtbibliothek;1838;VON;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;48.16666667,10.51666667;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 273;https://books.google.de/books?id=dXkKAAAAIAAJ;48.16666667,10.51666667;lassberg-place-0043
984;25.04.;Eppishausen;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;;Winterthur;Stadtbibliothek;1838;VON;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;48.16666667,10.51666667;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 274;https://books.google.de/books?id=dXkKAAAAIAAJ;48.16666667,10.51666667;lassberg-place-0043
986;01.05.;Eppishausen;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;117;Winterthur;Stadtbibliothek;1838;VON;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;48.16666667,10.51666667;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 275;https://books.google.de/books?id=dXkKAAAAIAAJ;48.16666667,10.51666667;lassberg-place-0043
989;18.05.;Eppishausen;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;129;Winterthur;Stadtbibliothek;1838;VON;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;48.16666667,10.51666667;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 277/t;https://books.google.de/books?id=dXkKAAAAIAAJ;48.16666667,10.51666667;lassberg-place-0043
993;02.06.;Eppishausen;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;140;Winterthur;Stadtbibliothek;1838;VON;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;48.16666667,10.51666667;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 278;https://books.google.de/books?id=dXkKAAAAIAAJ;48.16666667,10.51666667;lassberg-place-0043
1011;13.08.;Eppishausen;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;218;Winterthur;Stadtbibliothek;1838;VON;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;48.16666667,10.51666667;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 278;https://books.google.de/books?id=dXkKAAAAIAAJ;48.16666667,10.51666667;lassberg-place-0043
635;29.03.;Eppishausen;Johann Anton AndrÃ©;116331674;https://de.wikipedia.org/wiki/Johann_Anton_Andr%C3%A9;59;Berlin;Deutsche Staatsbibliothek;1829;VON;lassberg-correspondent-0183;AndrÃ©, Johann Anton;male;1775;Musikschriftsteller,Musikverleger,Arrangeur,Komponist;9;-;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
363;07.10.;Eppishausen;Johann August Zeune;116984465;https://de.wikipedia.org/wiki/Johann_August_Zeune;395;Hannover;Stadtarchiv;1820;VON;lassberg-correspondent-0184;Zeune, August;male;1778;PÃ¤dagoge,Germanist,Geograf;9;Prof. Dr.;48.16666667,10.51666667;Martin Harris, Joseph von LaÃŸberg im Briefwechsel mit norddeutschen Germanisten. Neu aufgefundene Briefe zur Geschichte der germanischen Philologie. In: Euphorion 80 (1986), S. 46-82, S. 70-73;-;48.16666667,10.51666667;lassberg-place-0043
444;06.10.;Eppishausen;Johann August Zeune;116984465;https://de.wikipedia.org/wiki/Johann_August_Zeune;168;Krakau;Jagiellonische Bibliothek;1823;VON;lassberg-correspondent-0184;Zeune, August;male;1778;PÃ¤dagoge,Germanist,Geograf;9;Prof. Dr.;48.16666667,10.51666667;Martin Harris, Joseph von LaÃŸberg im Briefwechsel mit norddeutschen Germanisten. Neu aufgefundene Briefe zur Geschichte der germanischen Philologie. In: Euphorion 80 (1986), S. 46-82, S. 73;-;48.16666667,10.51666667;lassberg-place-0043
465;30.12.;Eppishausen;Johann August Zeune;116984465;https://de.wikipedia.org/wiki/Johann_August_Zeune;290;Dortmund;Stadt- und Landesbibliothek;1823;VON;lassberg-correspondent-0184;Zeune, August;male;1778;PÃ¤dagoge,Germanist,Geograf;9;Prof. Dr.;48.16666667,10.51666667;Martin Harris, Joseph von LaÃŸberg im Briefwechsel mit norddeutschen Germanisten. Neu aufgefundene Briefe zur Geschichte der germanischen Philologie. In: Euphorion 80 (1986), S. 46-82, S. 74;-;48.16666667,10.51666667;lassberg-place-0043
445;10.10.;Eppishausen;Johann Baptist Ludwig Gallati;123840422;http://www.hls-dhs-dss.ch/textes/d/D11356.php;170;Luzern;Archiv der Herren Good;1823;VON;lassberg-correspondent-0187;Gallati, Johann Baptist Ludwig;male;1771;-;-;-;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
487;24.11.;Eppishausen;Johann Baptist Schlosser;121127990;-;246;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1824;VON;lassberg-correspondent-0189;Schlosser, Johann Baptist;notKnown;-;-;-;-;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
985;25.04.;Eppishausen;Johann Caspar Bluntschli;118512129;https://de.wikipedia.org/wiki/Johann_Caspar_Bluntschli;110;ZÃ¼rich;Zentralbibliothek;1838;VON;lassberg-correspondent-0191;Bluntschli, Johann Caspar;male;1808;Jurist,Politiker;6;Prof. Dr.;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
303;22.12.;Eppishausen;Johann Caspar von Orelli;118787179;https://de.wikipedia.org/wiki/Johann_Caspar_von_Orelli;;ZÃ¼rich;Zentralbibliothek;1818;VON;lassberg-correspondent-0192;Orelli, Johann Kaspar von;male;1787;Schriftsteller,Theologe,Klassischer Philologe,Pfarrer;5;Prof.;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
304;30.12.;Eppishausen;Johann Caspar von Orelli;118787179;https://de.wikipedia.org/wiki/Johann_Caspar_von_Orelli;;ZÃ¼rich;Zentralbibliothek;1818;VON;lassberg-correspondent-0192;Orelli, Johann Kaspar von;male;1787;Schriftsteller,Theologe,Klassischer Philologe,Pfarrer;5;Prof.;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
326;22.11.;Eppishausen;Johann Caspar von Orelli;118787179;https://de.wikipedia.org/wiki/Johann_Caspar_von_Orelli;450;ZÃ¼rich;Zentralbibliothek;1819;VON;lassberg-correspondent-0192;Orelli, Johann Kaspar von;male;1787;Schriftsteller,Theologe,Klassischer Philologe,Pfarrer;5;Prof.;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
638;04.04.;Eppishausen;Johann Caspar von Orelli;118787179;https://de.wikipedia.org/wiki/Johann_Caspar_von_Orelli;68;MÃ¼nster;UniversitÃ¤tsbibliothek;1829;VON;lassberg-correspondent-0192;Orelli, Johann Kaspar von;male;1787;Schriftsteller,Theologe,Klassischer Philologe,Pfarrer;5;Prof.;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
746;21.10.;Eppishausen;Johann Caspar von Orelli;118787179;https://de.wikipedia.org/wiki/Johann_Caspar_von_Orelli;290;ZÃ¼rich;Zentralbibliothek;1830;VON;lassberg-correspondent-0192;Orelli, Johann Kaspar von;male;1787;Schriftsteller,Theologe,Klassischer Philologe,Pfarrer;5;Prof.;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
803;07.01.;Eppishausen;Johann Caspar von Orelli;118787179;https://de.wikipedia.org/wiki/Johann_Caspar_von_Orelli;5;ZÃ¼rich;Zentralbibliothek;1832;VON;lassberg-correspondent-0192;Orelli, Johann Kaspar von;male;1787;Schriftsteller,Theologe,Klassischer Philologe,Pfarrer;5;Prof.;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
826;07.05.;Eppishausen;Johann Caspar von Orelli;118787179;https://de.wikipedia.org/wiki/Johann_Caspar_von_Orelli;138;Donaueschingen;FÃ¼rstlich FÃ¼rstenbergisches Archiv;1832;VON;lassberg-correspondent-0192;Orelli, Johann Kaspar von;male;1787;Schriftsteller,Theologe,Klassischer Philologe,Pfarrer;5;Prof.;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
950;16.11.;Eppishausen;Johann Caspar von Orelli;118787179;https://de.wikipedia.org/wiki/Johann_Caspar_von_Orelli;193;ZÃ¼rich;Zentralbibliothek;1837;VON;lassberg-correspondent-0192;Orelli, Johann Kaspar von;male;1787;Schriftsteller,Theologe,Klassischer Philologe,Pfarrer;5;Prof.;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
955;18.12.;Eppishausen;Johann Caspar von Orelli;118787179;https://de.wikipedia.org/wiki/Johann_Caspar_von_Orelli;222;ZÃ¼rich;Zentralbibliothek;1837;VON;lassberg-correspondent-0192;Orelli, Johann Kaspar von;male;1787;Schriftsteller,Theologe,Klassischer Philologe,Pfarrer;5;Prof.;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
334;16.01.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;19;Trogen;Kantonsbibliothek Appenzell A.Rh.;1820;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 2;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
375;01.02.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;55;Trogen;Kantonsbibliothek Appenzell A.Rh.;1821;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 20/t;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
442;31.08.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;160;Trogen;Kantonsbibliothek Appenzell A.Rh.;1823;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 29;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
443;19.09.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;167;Trogen;Kantonsbibliothek Appenzell A.Rh.;1823;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 3;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
447;13.10.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;176;Trogen;Kantonsbibliothek Appenzell A.Rh.;1823;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 33;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
468;12.02.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;41;Trogen;Kantonsbibliothek Appenzell A.Rh.;1824;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 35-38/t;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
472;10.04.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;104;Trogen;Kantonsbibliothek Appenzell A.Rh.;1824;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 42;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
474;05.05.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;?;;;1824;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 46/t;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
478;24.08.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;170;Trogen;Kantonsbibliothek Appenzell A.Rh.;1824;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 52/t;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
497;11.03.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;68;Trogen;Kantonsbibliothek Appenzell A.Rh.;1825;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 65;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
507;01.07.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;152;Trogen;Kantonsbibliothek Appenzell A.Rh.;1825;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 72/t;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
510;17.07.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;;Trogen;Kantonsbibliothek Appenzell A.Rh.;1825;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 77;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
511;20.07.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;;Trogen;Kantonsbibliothek Appenzell A.Rh.;1825;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;;;48.16666667,10.51666667;lassberg-place-0043
568;01.01.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;?;;;1827;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 86;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
576;23.03.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;?;;;1827;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 90-93;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
593;20.12.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;?;;;1827;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 96/t;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
630;26.02.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;32;Trogen;Kantonsbibliothek Appenzell A.Rh.;1829;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 98-101;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
685;07.12.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;255;Trogen;Kantonsbibliothek Appenzell A.Rh.;1829;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 105-09;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
697;29.01.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;46;Trogen;Kantonsbibliothek Appenzell A.Rh.;1830;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 111;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
729;25.06.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;210;Trogen;Kantonsbibliothek Appenzell A.Rh.;1830;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 114;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
731;01.07.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;215;Trogen;Kantonsbibliothek Appenzell A.Rh.;1830;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 118;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
750;22.11.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;315;Trogen;Kantonsbibliothek Appenzell A.Rh.;1830;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 121-25;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
763;26.02.;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;67;Trogen;Kantonsbibliothek Appenzell A.Rh.;1831;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 127;https://books.google.de/books?id=KIHHQBvr1nkC;48.16666667,10.51666667;lassberg-place-0043
