ID;Nummer_Harris;Ort;Name;GND;Wiki;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Jahr;VON/AN;person_id;name_gnd;gender_gnd;birth_gnd;occupations_gnd;publications_gnd;degrees_gnd;coordinates_wiki;text;url;place_id;Datum;letter_text;status_letter_text;summary_en;persons_mentioned;topics_mentioned;normalized_text
lassberg-letter-1153;574;Eppishausen;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;44;Winterthur;Stadtbibliothek;1827;VON;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;48.16666667,10.51666667;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 236-39;https://books.google.de/books?id=dXkKAAAAIAAJ;lassberg-place-0043;1827-03-04;"Eppishausen am 4. Márz 1827. Den Aufsaz „ der Bár als wappen des Kt. Appenzell. hat sicher nichf Hr. Kaspar Zellweger geschrieben; er würde mir gewiß nicht das lácherliche ( vielleicht ironische:) prádicat eines berúmten altertumsforschers gegeben haben: ich rate auf den Hrn. Prof. Scheitlin, dessen Schriften beinahe immer, wenn gleich vielleicht unwillkürlich einen Anflug von stiller Satyre haben. Wenn der Verf. aus dem Umstande, daß 2 st.gallische búrgerwappen unter dem Glasgemälde der Bárenschlacht stehen, schließen will, daß die begebenbeit St. Gallen angehóre; so kónnte ich im auskunft geben, daß ich dieses Schlachtbild ganz einzeln in Constanz den teil des fensters aber, welcher d. wappen und jarzal enthált, von dem Bauer N. im Roggelsberg gekauft habe und zwar one einen obern teil dazu zu finden; ich ließ erst spáter die teile so zusammeu fügen. Daß der Bär im St. gallischen Wappen, als Städter, gegen den armen Bären von Appenzell, wie billig mit einem goldenen Halsbande geziert, war dem berúmten Altertumsforscher v. Laßberg wol auch bekannt; aber er wußte auch, daß im anfange des XVI. Iahrhunderts die teutschen Maler es mit dergleichen Dingen noch nicht so genau namen, wie die durch strenge Kritik erzogenen des XIXten. Anomalien dieser art finden sich one Zal aus jener Zeit und selbst das befragte Glasgemälde hat sie; wie z. B. 2 graven von Tierstein auf dem boden liegen, da nach des Recensenten eigener angabe nur einer am Háuptlisberg erschlagen wurde; daß die Báren und ire Feinde zum teil mit Feuerroren bewaffnet sind, von denen jedoch in den berichten über jene zeitbegebenheiten keine Erwánung geschieht u. s. w. Der H. v. Laßberg besizt aber noch ein Glasgemálde, und zwar von derselben Hand wie das befragte. auf diesem ist wieder eine Schaar Báren vorgestellt, diese haben alle wieder gelbe Halsbánder um; diese nun belagern eine burg; im Vordergrunde sind Kanonen zwischen schanzkórben aufgestellt aus welchen tapfer gefeuert wird; nicht weniger tapfer sizen zwei Báren als Konstabler hinter den Schanzkórben und sind bemühet einer großen runden Flasche ir recht anzutun; zur linken ist ein teil dieser Båren im begriff unter iren Bannern die belagerte burg zu stúrmen, einer der mutigsten trágt eine leiter voran; zur rechten ist ein anderer teil dieses belagerungsheeres aufgestellt, und ein befelshaberischer Bár mit einer máchtigen Hakenbúchse auf der Schulter, auf den rechten flügel deutend scheint seine gesellen zum sturmlaufen aufzumuntern. Auch diese darstellung hat der besizer ganz einzeln gekauft, und mit einem andern Gl.gemálde, das die Schlacht der St. Galler mit denen v. Ramschwag am Riederholz vorstellt (: 1292:) verbunden. In der hóhe úber der belagerten burg stund das Wort Blaten, wurde aber von dem Glaser nebst der spize des einen turmes beim zusammensezen aufgeopfert. Nun wünschte der besizer recht sehr von dem H. Recensenten die belerung zu erhalten, ob es auch die von St. Gallen waren, welche im appenzeller krieg die burg Blatten im Rheintal belagerten? -- In diesem falle würde er denn one weiteres bedenken, der Meinung, daß in dem zuerst angefürfen Gemálde die Schlacht am Háuptlisberg vorgestellt sei, beitreten und alle diese Báren auf beiden gemálden für ware und unverfälschte St. Galler halten; damit wir aber nicht von der ziegenwolle noch mer in die Bárenwolle geraten, so schließe ich diesen artikel mit dem einzigen Wunsche, daß der Recensent wenigstens mir dem berümten altertumsforscher, nicht zumuten wolle zu glauben, daß etwa ein mitkámpfer am Háuptlisberg (: 1405:) eines dieser beiden gl.gemälde, welche aus seiner Zeit und sicher nicht früher als 1505 gemacht sind, habe verfertigen laßen, und dann noch mit der Frage: welchem St. gallischen mannen wol das mit Federn gezierte Baret des Bárenanfürers zuzuschreiben sein móchte? So viel und vielleicht schon zu viel über die Báren mit und one halsband; mit dem monachus S. gallensis haben Sie mir eine ware freude gemacht. welch eine fundgrube für Romanzen und Balladen Dichter! auch ich halte es mit Goldast, welcher diese vielleicht schon im noviziate gesammelte Anecdoten Reihe dem stammler Notker zuschreibt; und darin halte ich es ganzlich mit Inen, daß die glaubwürdigkeit dieses mónchs nicht so vóllig zu verwerfen und die meisten d. v. jm erzálten begebenheiten nichts weniger als unglaublich seien. Das ganze aber ist ohne zweifel das reichste Sittengemålde jener Zeit, one des Eginhards annalen, in welch lezterem der hófische Biograf den charakter Karls freilich nicht so frei und war schildern durfte, als der spátere mónch, der seine sammlung freilich weder für den Hof, noch für die áußere welt; sondern bloß für sich und vertraute Freunde machte und niederschrieb. Überdies enthält dieser Band noch eine menge interessanter sachen; aber daß er kein Register hat kann ich weder dem Canisius, noch weniger aber dem Basnage verzeihen. Die von Inen mir geschriebenen bemerkungen werde ich, so viel ich sehe, wahrscheinlich meistens beantworten können. Das Sonnet Walafrieds: ad amicam, ist den besten unserer zeit gleich zu sezen der schluß ist, wie es bei einem Mónche des IX. Iahrhunderts sein mußte; ein gegenstúk dazu findet sich in einem kleinen ged. des spáteren Hermannus contract. ad muẞam, die im helfen soll, ein lied auf seine Freundin dichten. - Das schone Epitaphium auf den Gerold vom Bußen Tom. II, Part II. Pag. 73 ist offenbar Reichenauer arbeit, vielleicht auch von Walafried. Da heute morgen ein so starkes morgenrot war; so zweifle ich beinahe kaum, daß Ir feuerwerk werde verregnet werden. Elise und ich danken für die einladung. Vor einigen Tagen befiel mich ein rheumat. Kopffieber mit Katharr und Halswehe: nun gehet es wieder beßer, doch glaube ich noch nicht ganz fieberfrei zu sein, da sich die bei mir gewónl. kriterien des gebrochenen fiebers noch nicht einstellt haben. Wenn Sie Irem Vorsaze getreu, morgen abend herúberkommen, hoffe ich doch im stande zu sein am mittwoch die kleine ausflucht nach Weinfelden machen zu können. Ob wir aber in Wártbúhl unangekündigt auf eine malzeit rechnung machen dúrfen? bezweifle ich. Wårtbúhl ist wol nichts anders als Wartbúhel (:collis speculatorius:) und die dort befindliche specula vielleicht ein abhängiger posten von Pfin. Die 23 f. 20 x. fúr die búcher habe ich richtig erhalten. Von dem fastnachtkuchen, dessen Ihre frau gemalin die gúte hat zu erwánen, weiß ich gar nichts. Mit vergnügen las ich in der Thurgauer zeitung, daß Hr. v. Múlinen endlich seine stelle niedergelegt hat. er wird nun one verdruß und desto lánger leben, da er nur den musen lebt; keine unter jnen gibt aber mer mut das leben zu ertragen, als die muse der Geschichte. Nun leben Sie wol auf baldiges wiedersehen! viele grúße an die Irigen. Da kommt auch Schilter. Vor einigen tagen besuchte mich h. pfarrer Amann v. Sulgen und besah ein wenig meine historica. Ir ergebenster J. v. Laßberg, Beikommende Ankündigung bitte ich unter Iren Freunden zu verbreiten; es ist ein gutes werk für solche manner wie Maßmann suscribenten zu sammeln. Warum verschweigt der St. Galler Recensent den auf dem bilde in der vordern reihe fallenden Georg v. Emps als Steinbock, da es doch historisch gewis ist, daß er am Stoß, nicht am Häuptlisberg, in den vordertreffen geblieben sei. o, úber die Båren! Das 1. heft der Helvetia hatten Sie mir schon einmal geliehen.";done;In this letter dated March 4, 1827, Joseph von Laßberg discusses various topics with Johan Adam Pupikofer, including the interpretation of a coat of arms featuring a bear, the credibility of a monk's account, and various historical events depicted in stained-glass paintings. Laßberg also mentions a strong morning light, which he believes will not affect their fireworks. He thanks Pupikofer for an invitation and shares news about a recent illness. Laßberg acknowledges receiving money for books and discusses his thoughts on a resignation in the Thurgauer newspaper. Finally, he asks Pupikofer to spread the word about an upcoming event and questions the St. Gallen reviewer's omission of a historical figure in a painting.;"Kaspar Zellweger; Prof. Scheitlin; H. v. Laßberg; Goldast; Notker; Eginhard; Canisius; Basnage; Walafried; Hermannus contract.; Gerold vom Bußen; Elise; H. v. Múlinen; H. Pfarrer Amann v. Sulgen; Maßmann; Georg v. Emps";"Der Bär; Wappen des Kt. Appenzell; St. Gallen; Glasgemälde; Háuptlisberg; Monachus S. Gallensis; Romanzen und Balladen; Eginhards Annalen; Sonnet Walafrieds; Gerold vom Bußen Epitaphium; Weinfelden; Wártbúhl; Pfin; Thurgauer Zeitung; Helvetia";"Eppishausen am 4. März 1827. Den Aufsatz „Der Bär als Wappen des Kt. Appenzell"" hat sicher nicht Hr. Kaspar Zellweger geschrieben; er würde mir gewiss nicht das lächerliche (vielleicht ironische) Prädikat eines berühmten Altertumsforschers gegeben haben: ich rate auf den Hrn. Prof. Scheitlin, dessen Schriften beinahe immer, wenn auch vielleicht unwillkürlich, einen Anflug von stiller Satire haben. Wenn der Verfasser aus dem Umstand, dass 2 St. Galler Bürgerwappen unter dem Glasgemälde der Bärenschlacht stehen, schließen will, dass die Begebenheit St. Gallen angehöre; so könnte ich im Auskunft geben, dass ich dieses Schlachtbild ganz einzeln in Konstanz, den Teil des Fensters aber, welcher das Wappen und Jahreszahl enthält, von dem Bauer N. im Roggelsberg gekauft habe und zwar ohne einen oberen Teil dazu zu finden; ich ließ erst später die Teile so zusammenfügen. Dass der Bär im St. Galler Wappen, als Städter, gegen den armen Bären von Appenzell, wie billig, mit einem goldenen Halsband geziert, war dem berühmten Altertumsforscher von Laßberg wohl auch bekannt; aber er wusste auch, dass im Anfang des 16. Jahrhunderts die deutschen Maler es mit derartigen Dingen noch nicht so genau nahmen, wie die durch strenge Kritik erzogenen des 19. Anomalien dieser Art finden sich ohne Zahl aus jener Zeit und selbst das befragte Glasgemälde hat sie; wie z.B. 2 Grafen von Tierstein auf dem Boden liegen, da nach des Rezensenten eigener Angabe nur einer am Häuptlisberg erschlagen wurde; dass die Bären und ihre Feinde zum Teil mit Feuerrohren bewaffnet sind, von denen jedoch in den Berichten über jene Zeitbegebenheiten keine Erwähnung geschieht usw. Der H. von Laßberg besitzt aber noch ein Glasgemälde, und zwar von derselben Hand wie das befragte. Auf diesem ist wieder eine Schar Bären dargestellt, diese haben alle wieder gelbe Halsbänder um; diese nun belagern eine Burg; im Vordergrund sind Kanonen zwischen Schanzkörben aufgestellt, aus welchen tapfer gefeuert wird; nicht weniger tapfer sitzen zwei Bären als Konstabler hinter den Schanzkörben und sind bemüht, einer großen runden Flasche ihr Recht anzutun; zur linken ist ein Teil dieser Bären im Begriff, unter ihren Bannern die belagerte Burg zu stürmen, einer der mutigsten trägt eine Leiter voran; zur rechten ist ein anderer Teil dieses Belagerungsheeres aufgestellt, und ein befehlshaberischer Bär mit einer mächtigen Hakenbüchse auf der Schulter, auf den rechten Flügel deutend, scheint seine Gesellen zum Sturmlaufen aufzumuntern. Auch diese Darstellung hat der Besitzer ganz einzeln gekauft, und mit einem anderen Glasgemälde, das die Schlacht der St. Galler mit denen von Ramschwag am Riederholz vorstellt (1292), verbunden. In der Höhe über der belagerten Burg stand das Wort Blaten, wurde aber von dem Glaser nebst der Spitze des einen Turmes beim Zusammensetzen aufgeopfert. Nun wünschte der Besitzer recht sehr von dem H. Rezensenten die Belehrung zu erhalten, ob es auch die von St. Gallen waren, welche im Appenzeller Krieg die Burg Blatten im Rheintal belagerten? - In diesem Falle würde er denn ohne weiteres Bedenken, der Meinung, dass in dem zuerst angeführten Gemälde die Schlacht am Häuptlisberg dargestellt sei, beitreten und alle diese Bären auf beiden Gemälden für wahre und unverfälschte St. Galler halten; damit wir aber nicht von der Ziegenwolle noch mehr in die Bärenwolle geraten, so schließe ich diesen Artikel mit dem einzigen Wunsch, dass der Rezensent wenigstens mir dem berühmten Altertumsforscher, nicht zumuten wolle zu glauben, dass etwa ein Mitkämpfer am Häuptlisberg (1405) eines dieser beiden Glasgemälde, welche aus seiner Zeit und sicher nicht früher als 1505 gemacht sind, habe verfertigen lassen, und dann noch mit der Frage: welchem St. Galler Mann wohl das mit Federn gezierte Barett des Bärenanführers zuzuschreiben sein möchte? So viel und vielleicht schon zu viel über die Bären mit und ohne Halsband; mit dem Monachus S. Gallensis haben Sie mir eine wahre Freude gemacht. Welch eine Fundgrube für Romanzen und Balladen Dichter! Auch ich halte es mit Goldast, welcher diese vielleicht schon im Noviziat gesammelte Anekdotenreihe dem Stammeler Notker zuschreibt; und darin halte ich es ganzlich mit Ihnen, dass die Glaubwürdigkeit dieses Mönchs nicht so völlig zu verwerfen und die meisten der von ihm erzählten Begebenheiten nichts weniger als unglaublich seien. Das Ganze aber ist ohne Zweifel das reichste Sittengemälde jener Zeit, ohne des Eginhards Annalen, in welch letzterem der höfische Biograf den Charakter Karls freilich nicht so frei und wahr schildern durfte, als der spätere Mönch, der seine Sammlung freilich weder für den Hof noch für die äußere Welt, sondern bloß für sich und vertraute Freunde machte und niederschrieb. Überdies enthält dieser Band noch eine Menge interessanter Sachen; aber dass er kein Register hat, kann ich weder dem Canisius noch weniger dem Basnage verzeihen. Die von Ihnen mir geschriebenen Bemerkungen werde ich, so viel ich sehe, wahrscheinlich meistens beantworten können. Das Sonett Walafrieds: ad amicam, ist den besten unserer Zeit gleichzusetzen, der Schluss ist, wie es bei einem Mönche des 9. Jahrhunderts sein musste; ein Gegenstück dazu findet sich in einem kleinen Gedicht des späteren Hermannus Contractus: ad musam, die ihm helfen soll, ein Lied auf seine Freundin zu dichten. - Das schöne Epitaphium auf den Gerold vom Bußen Tom. II, Part II. Pag. 73 ist offenbar Reichenauer Arbeit, vielleicht auch von Walafried. Da heute Morgen ein so starkes Morgenrot war, so zweifle ich beinahe kaum, dass Ihr Feuerwerk werde verregnet werden. Elise und ich danken für die Einladung. Vor einigen Tagen befiel mich ein rheumatisches Kopffieber mit Katarrh und Halsweh: nun geht es wieder besser, doch glaube ich noch nicht ganz fieberfrei zu sein, da sich die bei mir gewöhnlichen Kriterien des gebrochenen Fiebers noch nicht eingestellt haben. Wenn Sie Ihrem Vorsatz getreu, morgen Abend herüberkommen, hoffe ich doch im Stande zu sein am Mittwoch die kleine Ausflucht nach Weinfelden machen zu können. Ob wir aber in Wartbühl unangekündigt auf eine Mahlzeit Rechnung machen dürfen? bezweifle ich. Wartbühl ist wohl nichts anderes als Wartbühel (collis speculatorius) und die dort befindliche Specula vielleicht ein abhängiger Posten von Pfyn. Die 23 Fr. 20 Rappen für die Bücher habe ich richtig erhalten. Von dem Fastnachtskuchen, dessen Ihre Frau Gemahlin die Güte hat zu erwähnen, weiß ich gar nichts. Mit Vergnügen las ich in der Thurgauer Zeitung, dass Herr von Mülinen endlich seine Stelle niedergelegt hat. Er wird nun ohne Verdruss und desto länger leben, da er nur den Musen lebt; keine unter ihnen gibt aber mehr Mut, das Leben zu ertragen, als die Muse der Geschichte. Nun leben Sie wohl auf baldiges Wiedersehen! Viele Grüße an die Ihren. Da kommt auch Schilter. Vor einigen Tagen besuchte mich Herr Pfarrer Amann von Sulgen und besah ein wenig meine historischen Schriften. Ihr ergebenster J. von Laßberg. Die beikommende Ankündigung bitte ich unter Ihren Freunden zu verbreiten; es ist ein gutes Werk für solche Männer wie Maßmann, Abonnenten zu sammeln. Warum verschweigt der St. Galler Rezensent den auf dem Bilde in der vorderen Reihe fallenden Georg von Emps als Steinbock, da es doch historisch gewiss ist, dass er am Stoß, nicht am Häuptlisberg, in den Vordergefechten geblieben sei? Oh, über die Bären! Das erste Heft der Helvetia hatten Sie mir schon einmal geliehen."
lassberg-letter-1154;2158;Unbekannt;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;;Frauenfeld;Thurgauische Kantonsbibliothek;1827;AN;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;-;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 16 (1888), S.  1-32 und 97-154, S. 7;https://books.google.de/books?id=XWY5AAAAMAAJ;lassberg-place-0152;1827-03-05;;;;;;
lassberg-letter-1155;2159;Karlsruhe;Heinrich von Hennenhofer;116711353;https://de.wikipedia.org/wiki/Johann_Heinrich_David_von_Hennenhofer;;Karlsruhe;Badische Landesbibliothek;1827;AN;lassberg-correspondent-0153;Hennenhofer, Heinrich von;male;1793;Diplomat,Major;-;-;49.0092097,8.4039514;;;lassberg-place-0074;1827-03-10;;;;;;
lassberg-letter-1156;575;Eppishausen;Unbekannt;-;-;;Krakau;Jagiellonische Bibliothek;1827;VON;lassberg-correspondent-0354;-;-;-;-;-;-;48.16666667,10.51666667;;;lassberg-place-0043;1827-03-13;;;;;;
lassberg-letter-1157;2160;Unbekannt;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;;Frauenfeld;Thurgauische Kantonsbibliothek;1827;AN;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;-;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 16 (1888), S.  1-32 und 97-154, S. 8;https://books.google.de/books?id=XWY5AAAAMAAJ;lassberg-place-0152;1827-03-13;;;;;;
lassberg-letter-1158;2161;Trogen (Appenzell Ausserrhoden);Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;;Winterthur;Stadtbibliothek;1827;AN;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;-;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 88;https://books.google.de/books?id=KIHHQBvr1nkC;lassberg-place-0150;1827-03-14;;;;;;
lassberg-letter-1159;2162;Bischofszell;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;;Frauenfeld;Thurgauische Kantonsbibliothek;1827;AN;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;47.5,9.23333333;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 16 (1888), S.  1-32 und 97-154, S. 8;https://books.google.de/books?id=XWY5AAAAMAAJ;lassberg-place-0025;1827-03-20;;;;;;
lassberg-letter-1160;576;Eppishausen;Johann Caspar Zellweger;116978813;https://de.wikipedia.org/wiki/Johann_Caspar_Zellweger;?;;;1827;VON;lassberg-correspondent-0193;Zellweger, Johann Caspar;male;1768;Kaufmann,Historiker;4;-;48.16666667,10.51666667;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 90-93;https://books.google.de/books?id=KIHHQBvr1nkC;lassberg-place-0043;1827-03-23;;;;;;
lassberg-letter-1161;2163;Stuttgart;Gustav Schwab;118762745;https://de.wikipedia.org/wiki/Gustav_Schwab;;Marbach am Neckar;Schiller Nationalmuseum;1827;AN;lassberg-correspondent-0145;Schwab, Gustav;male;1792;Evangelischer Theologe,Gymnasiallehrer,Pfarrer,Klassischer Philologe,Schriftsteller,Literarhistoriker;8;Prof. Dr. theol. h.c.;48.7775,9.18;;;lassberg-place-0147;1827-03-23;;;;;;
lassberg-letter-1162;577;Eppishausen;Karl Hartwig Gregor von Meusebach;118733230;https://de.wikipedia.org/wiki/Karl_Hartwig_Gregor_von_Meusebach;59;Berlin;Staatsbibliothek Preussischer Kulturbesitz;1827;VON;lassberg-correspondent-0256;Meusebach, Karl Hartwig Gregor von;male;1781;Literarhistoriker,Germanist,Bibliophiler,Jurist;3;-;48.16666667,10.51666667;;;lassberg-place-0043;1827-03-26;;;;;;
lassberg-letter-1163;2164;Aarau;Johann Heinrich Tanner;1060060795;https://de.wikipedia.org/wiki/Johann_Heinrich_Tanner;;Aarau;Staatsarchiv;1827;AN;lassberg-correspondent-0201;Tanner, Johann Heinrich;male;1799;Textilhandel,Politiker;-;-;47.4,8.05;Eduard Vischer, Politik und Freundschaft. Der Briefwechsel des Freiherrn J. von Laßberg und K.R. Tanners in Auswahl. In: Argovia 60 (1948), S. 89-149, S. 144/R;https://www.e-periodica.ch/digbib/view?pid=arg-001%253A1948%253A60;lassberg-place-0001;1827-03-28;;;;;;
lassberg-letter-1164;2165;Bischofszell;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;;Frauenfeld;Thurgauische Kantonsbibliothek;1827;AN;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;47.5,9.23333333;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 16 (1888), S.  1-32 und 97-154, S. 9;https://books.google.de/books?id=XWY5AAAAMAAJ;lassberg-place-0025;1827-03-29;"Hochwohlgeborener, geehrtester Herr und Gönner! Letzten Dienstag war es mir, weil der Bote so spät kam, unmöglich, auf Ihre freundschaftliche Anfrage zu antworten; denn die Schulexamen nahmen mich gerade in Anspruch. Mein Katarrh ist soweit geheilt, daß die Heiserkeit sich verloren hat; aber der Husten ist zurückgeblieben, und nachdem ich acht Tage lang auf die Heilkraft der Natur gewartet hatte, mußte ich endlich meine Zuflucht zur Kunst nehmen. Wann ich in Ihrer gastfreundlichen villa wieder einkehren könne, weiß ich nicht, wohl auch der Arzt nicht. Die Zeit bringt Rosen, weiße und rothe, wie das Loos fallt, sagt einer Ihrer Korrespondenten. Sehr vielen Dank für Ihre litterarischen Mittheilungen! Die grammatischen Streitigkeiten haben mich sehr erlustigt. Aber sollten unsere Klingenberger nicht vom Maine her eingewandert sein? die Namen wenigstens finden sich bei den unsrigen auch: Heinrich, Albert, Walter; doch die Johannes entsprechen nicht. Das Chartarium Dertonense habe ich noch nicht durchgehen können; nur einen Crivellarius habe ich bei oberflächlichem Ueberblicke bemerkt; ich wollte lieber, es wäre ein Crivellinensis. Ich wurde übrigens dadurch erinnert, die Ihnen letzthin gezeigte Urkunde für Sie zu copiren und bitte Sie, sich gelegentlich an dieselbe zu erinnem, wenn Ihnen vom Dietrich abbas, oder Henricus sacerdos oder dessen Vater Azzo etwas vorkommen sollte. Im Constanzer Catalog (den ich noch einige Tage behalten will) wird der erste Band von Kaspar Langs Grundriß angeboten; da das Zürch. Exemplar um das doppelte des Anschlags wegging, und meine Preise nicht zureichten, werden Sie wohl dieses Bruchstück nicht verschmähen, da der erste Band die Hauptsache enthält, der zweite hingegen für uns ohne Werth, mit lauter dogmatischen Disputationen angefüllt ist, die Hottinger zu widerlegen die Mühe genommen hat. Murers Helvetia s. stieg in Zürich über das Doppelte des Anschlags. Die künftige Woche sollte ich den Canisius wieder zurücksenden; wollen Sie denselben länger behalten, so will ich in Zürich Anzeige machen, damit keine Mahnung komme.  Mit unveränderlicher Hochachtung und Ergebenheit Ihr Diac. Pupikofer. Bischofzell, den 29. März 1827.";done;In June 1830, Johan Adam Pupikofer writes to Joseph von Laßberg about a collection of historical folk songs that he received from Huber, a bookseller in St. Gallen. Pupikofer mentions inaccuracies in the printed pieces and the absence of the author's name. He discusses his findings from reading the Solothurner Wochenblatt and shares his appreciation for the humor and entertaining stories. Pupikofer also comments on an art collection offered to the Abbot in Einsiedeln and criticizes a poorly received article. He shares his personal health issues and plans to visit St. Gallen. Lastly, Pupikofer thanks Laßberg for literary news, discusses the Chartarium Dertonense, and mentions the Constance Catalog.;"Huber; Walter von der Vogelweide; Müller Friedberg; Herr Zelger; Abt in Einsiedeln; Dietrich abbas; Henricus sacerdos; Azzo; Kaspar Lang; Hottinger; Murer; Canisius";"Historische Volkslieder; Solothurner Wochenblatt; Episcopatus Constant.; Thurgovia; Klingen; Grießenberg; Dießenhofen; Freienmutsche Abhandlung; Appenzeller Zeitung; Thurgauische Landsturm; Weißenauer Codex; Chartarium Dertonense; Constanzer Catalog; Kaspar Langs Grundriss; Murers Helvetia";"Hochwohlgeborener, geehrtester Herr und Gönner! Letzten Dienstag war es mir, weil der Bote so spät kam, unmöglich, auf Ihre freundschaftliche Anfrage zu antworten; denn die Schulexamen nahmen mich gerade in Anspruch. Mein Katarrh ist soweit geheilt, dass die Heiserkeit sich verloren hat; aber der Husten ist zurückgeblieben, und nachdem ich acht Tage lang auf die Heilkraft der Natur gewartet hatte, musste ich endlich meine Zuflucht zur Kunst nehmen. Wann ich in Ihrer gastfreundlichen Villa wieder einkehren kann, weiß ich nicht, wohl auch der Arzt nicht. Die Zeit bringt Rosen, weiße und rote, wie das Los fällt, sagt einer Ihrer Korrespondenten. Sehr vielen Dank für Ihre literarischen Mitteilungen! Die grammatischen Streitigkeiten haben mich sehr amüsiert. Aber sollten unsere Klingenberger nicht vom Main her eingewandert sein? Die Namen wenigstens finden sich bei den Unsrigen auch: Heinrich, Albert, Walter; doch die Johannes entsprechen nicht. Das Chartarium Dertonense habe ich noch nicht durchgehen können; nur einen Crivellarius habe ich bei oberflächlichem Überblick bemerkt; ich wollte lieber, es wäre ein Crivellinensis. Ich wurde übrigens dadurch erinnert, die Ihnen letztens gezeigte Urkunde für Sie zu kopieren und bitte Sie, sich gelegentlich an dieselbe zu erinnern, wenn Ihnen vom Dietrich Abt, oder Henricus Priester oder dessen Vater Azzo etwas vorkommen sollte. Im Konstanzer Katalog (den ich noch einige Tage behalten will) wird der erste Band von Kaspar Langs Grundriss angeboten; da das Züricher Exemplar um das Doppelte des Anschlags wegging, und meine Preise nicht ausreichten, werden Sie wohl dieses Bruchstück nicht verschmähen, da der erste Band die Hauptsache enthält, der zweite hingegen für uns ohne Wert, mit lauter dogmatischen Disputationen angefüllt ist, die Hottinger zu widerlegen die Mühe genommen hat. Murers Helvetia s. stieg in Zürich über das Doppelte des Anschlags. Die künftige Woche sollte ich den Canisius wieder zurückschicken; wollen Sie denselben länger behalten, so will ich in Zürich Anzeige machen, damit keine Mahnung kommt. Mit unveränderlicher Hochachtung und Ergebenheit Ihr Diakon Pupikofer. Bischofzell, den 29. März 1827."
